,hash,qid,url,topic
252,385489e889d88325673af6c26e4f9223312962855a57638583ceac698d49d8fbf25554fab69109db4b5d3addf1662225,267888119,https://otvet.mail.ru/api/pictures/images/385489e889d88325673af6c26e4f9223312962855a57638583ceac698d49d8fbf25554fab69109db4b5d3addf1662225.jpg?size=origin,А сейчас что-то совсем другое
253,aad5b14ec55bc7c1c810fb59fc55f75a75e1b10ac0b405b3fcac8f3a31b5a3f3cb2921698445a5444ce4b52bd347f749,267888122,https://otvet.mail.ru/api/pictures/images/aad5b14ec55bc7c1c810fb59fc55f75a75e1b10ac0b405b3fcac8f3a31b5a3f3cb2921698445a5444ce4b52bd347f749.jpg?size=origin,А сейчас что-то совсем другое
254,847020ed466de1223989a15c22ff23f9bdba0b83f3fd83d110a5db79bc545f192158e91cbea7aa52e62f673be37679f1,267888130,https://otvet.mail.ru/api/pictures/images/847020ed466de1223989a15c22ff23f9bdba0b83f3fd83d110a5db79bc545f192158e91cbea7aa52e62f673be37679f1.jpg?size=origin,Собираем компьютеры
255,e6ec828981270f173fe87c12cfba88982a91d1f8fbc6fee5e56e3ca5b63efc4127084a4a5645c4c3349faa1eb2d70d4a,267888131,https://otvet.mail.ru/api/pictures/images/e6ec828981270f173fe87c12cfba88982a91d1f8fbc6fee5e56e3ca5b63efc4127084a4a5645c4c3349faa1eb2d70d4a.jpg?size=origin,Политические дебаты
256,2db7ee2fec7317568d15061248f5355776cfb684c76282640db537740a9adffb22ffd75bbd75a062404d2121d476f28b,267888171,https://otvet.mail.ru/api/pictures/images/2db7ee2fec7317568d15061248f5355776cfb684c76282640db537740a9adffb22ffd75bbd75a062404d2121d476f28b.jpg?size=origin,Minecraft
257,57cdbfa04c6c47219b8d2953453466703ed8ade3b806ec79b6a9dfb145c3eb0671515ad36c7ea4deef15ed8a395eac95,267888190,https://otvet.mail.ru/api/pictures/images/57cdbfa04c6c47219b8d2953453466703ed8ade3b806ec79b6a9dfb145c3eb0671515ad36c7ea4deef15ed8a395eac95.jpg?size=origin,А сейчас что-то совсем другое
258,dca5b57e2dc9e52d0cb778a9c7bf291d3b5173fdcc5c5a4283c93a142149473d1672236b68acd468be3f3b5e06055837,267888267,https://otvet.mail.ru/api/pictures/images/dca5b57e2dc9e52d0cb778a9c7bf291d3b5173fdcc5c5a4283c93a142149473d1672236b68acd468be3f3b5e06055837.jpg?size=origin,Сборная Домашка
259,e2daf460db10ff09883da5730f483fe8511f3112825c7db9f297423931b53e585dae6e152d6f52fa6a1d942b7212294d,267888379,https://otvet.mail.ru/api/pictures/images/e2daf460db10ff09883da5730f483fe8511f3112825c7db9f297423931b53e585dae6e152d6f52fa6a1d942b7212294d.jpg?size=origin,А сейчас что-то совсем другое
260,ae2581b041d80b2dd00aecd93b0185ba89aeac142fbbf8a34bc7d6d35b52f71c4321c85e41fef29ac99c07c4e042a082,267888402,https://otvet.mail.ru/api/pictures/images/ae2581b041d80b2dd00aecd93b0185ba89aeac142fbbf8a34bc7d6d35b52f71c4321c85e41fef29ac99c07c4e042a082.jpg?size=origin,Мир и его люди
261,bccc707ebbe4bc9361fa5b294e147e184c89a80af2d8329ce6d0f75f0b5c2012627d08eee5825d7027bb16a501f5698e,267888448,https://otvet.mail.ru/api/pictures/images/bccc707ebbe4bc9361fa5b294e147e184c89a80af2d8329ce6d0f75f0b5c2012627d08eee5825d7027bb16a501f5698e.jpg?size=origin,А сейчас что-то совсем другое
262,753e94c76675bd64936e3a844c4ef25f7764485c349503651ea833b750eb84b21ae077216c221eb1a974241c3cf41b09,267888463,https://otvet.mail.ru/api/pictures/images/753e94c76675bd64936e3a844c4ef25f7764485c349503651ea833b750eb84b21ae077216c221eb1a974241c3cf41b09.jpg?size=origin,Мир медицины
263,f2b58752cf50b65a9c1b119bebad7727f617e2b31b8cfc1c77e67487dfb5f30042645e888bababaad0a70010cabbb380,267888479,https://otvet.mail.ru/api/pictures/images/f2b58752cf50b65a9c1b119bebad7727f617e2b31b8cfc1c77e67487dfb5f30042645e888bababaad0a70010cabbb380.jpg?size=origin,Математика
264,a5db6870c9666520fe31660192b78f556eca24e2cd3e28b145be9db27cb7fd095e94e06cb5ac604ab296a231953b9df8,267888480,https://otvet.mail.ru/api/pictures/images/a5db6870c9666520fe31660192b78f556eca24e2cd3e28b145be9db27cb7fd095e94e06cb5ac604ab296a231953b9df8.jpg?size=origin,А сейчас что-то совсем другое
265,31cf21498e9a89c1766172d9173c165c07fdb1676a4759ef3796b035350747f413f4e6fd5f28f7664be0a9ecf1f38aed,267888526,https://otvet.mail.ru/api/pictures/images/31cf21498e9a89c1766172d9173c165c07fdb1676a4759ef3796b035350747f413f4e6fd5f28f7664be0a9ecf1f38aed.jpg?size=origin,Любая техника
266,8565d47deb67686afdea2fba395c88e23e84a2537b61ad3fda1aedca460a4e6686839590aac60ae4bd8dd1db1b91c183,267888529,https://otvet.mail.ru/api/pictures/images/8565d47deb67686afdea2fba395c88e23e84a2537b61ad3fda1aedca460a4e6686839590aac60ae4bd8dd1db1b91c183.jpg?size=origin,А сейчас что-то совсем другое
267,dcc95e9854b490af9817ff32c9bd5eb069ab7ae003ac5a9e0cadabc65ca340285fac63dd9466c694fff12cb156a31aff,267888546,https://otvet.mail.ru/api/pictures/images/dcc95e9854b490af9817ff32c9bd5eb069ab7ae003ac5a9e0cadabc65ca340285fac63dd9466c694fff12cb156a31aff.jpg?size=origin,Время игр
268,ae425e546cb1302b7509e9d6494d6d1484c0d193e3148d1969944448efae5b72561bf02d6f164149155b23eb616cabef,267888598,https://otvet.mail.ru/api/pictures/images/ae425e546cb1302b7509e9d6494d6d1484c0d193e3148d1969944448efae5b72561bf02d6f164149155b23eb616cabef.jpg?size=origin,А сейчас что-то совсем другое
269,0901206334c6256f793ccc647c5eea4ff010e86902696d4053901ab2e7cd53fc503f47aed53f9bcf30f1a782a940ffdb,267888601,https://otvet.mail.ru/api/pictures/images/0901206334c6256f793ccc647c5eea4ff010e86902696d4053901ab2e7cd53fc503f47aed53f9bcf30f1a782a940ffdb.jpg?size=origin,А сейчас что-то совсем другое
270,6cc6ccb2b2200047b8cdb3fbfe6a895b2a881b36180bade3d63b48f743f46b8daad873753640661084366cf560d382e8,267888606,https://otvet.mail.ru/api/pictures/images/6cc6ccb2b2200047b8cdb3fbfe6a895b2a881b36180bade3d63b48f743f46b8daad873753640661084366cf560d382e8.jpg?size=origin,"Фото, видео, дизайн"
271,ad0f1af8479d427ff13da0001da0447e08d4f91ba314471df24a6d17193ad07c363a4119775a6d855dabefa9eb12f9e2,267888628,https://otvet.mail.ru/api/pictures/images/ad0f1af8479d427ff13da0001da0447e08d4f91ba314471df24a6d17193ad07c363a4119775a6d855dabefa9eb12f9e2.jpg?size=origin,От колыбели до сада
272,8ba664ffc8f2d72b1cb476838f97f8c69822299c8f7de9aba67fa23e0d5158fda2b5cab013bf8a924fe39d0be525f4a9,267888669,https://otvet.mail.ru/api/pictures/images/8ba664ffc8f2d72b1cb476838f97f8c69822299c8f7de9aba67fa23e0d5158fda2b5cab013bf8a924fe39d0be525f4a9.jpg?size=origin,Велосипеды и другие колесные
273,b9aa1d7bd6908f7e0b22fc9df3e6d3f0cc819b2200feb26d66cb269049a6bd6c884ed07e93ec53e11a9311f932e56f74,267888698,https://otvet.mail.ru/api/pictures/images/b9aa1d7bd6908f7e0b22fc9df3e6d3f0cc819b2200feb26d66cb269049a6bd6c884ed07e93ec53e11a9311f932e56f74.jpg?size=origin,Сounter strike
274,91a46da18d4710486aae35b4c232ff2e9ed6bf0cb366c2a609ebc4a9534f213a3ba50b9ea54bf42dfeaa411c90c19eda,267888739,https://otvet.mail.ru/api/pictures/images/91a46da18d4710486aae35b4c232ff2e9ed6bf0cb366c2a609ebc4a9534f213a3ba50b9ea54bf42dfeaa411c90c19eda.jpg?size=origin,Время игр
275,9430b6bfea0edcf83bfabc14ca3e7c1da4ad8feb1dc27d98d72bcbcfb7aa95d69dd7fea5f270a0bc354e7d2cadd833d5,267888794,https://otvet.mail.ru/api/pictures/images/9430b6bfea0edcf83bfabc14ca3e7c1da4ad8feb1dc27d98d72bcbcfb7aa95d69dd7fea5f270a0bc354e7d2cadd833d5.jpg?size=origin,Электроника и электротехника
276,1515218c2ad5d9c867828538efdb808f815e1c6b2c6f6723ba93b7e16f7b3209af10e3dc54582996e065f75e332f0421,267888839,https://otvet.mail.ru/api/pictures/images/1515218c2ad5d9c867828538efdb808f815e1c6b2c6f6723ba93b7e16f7b3209af10e3dc54582996e065f75e332f0421.jpg?size=origin,Просто установи
277,3de634ff8b846748188cec4f4ed8a149c2d4b58ce046587455f9ef54141f29bc7d5162c5f5b282bd505c557646fee805,267888858,https://otvet.mail.ru/api/pictures/images/3de634ff8b846748188cec4f4ed8a149c2d4b58ce046587455f9ef54141f29bc7d5162c5f5b282bd505c557646fee805.jpg?size=origin,А сейчас что-то совсем другое
278,991ab7d5e667dcbb0aa97328776cddeda39a94d0f2d8faba3cdf567e5a91d6076f7b8a09b1bfa5f9b253d35ff0d54999,267888894,https://otvet.mail.ru/api/pictures/images/991ab7d5e667dcbb0aa97328776cddeda39a94d0f2d8faba3cdf567e5a91d6076f7b8a09b1bfa5f9b253d35ff0d54999.jpg?size=origin,Политические дебаты
279,624df45f641494e4d57d1bf226db323048590ce482390639c9c68082f8f248b79490bd6d02956bfaf291512b14d52e30,267888946,https://otvet.mail.ru/api/pictures/images/624df45f641494e4d57d1bf226db323048590ce482390639c9c68082f8f248b79490bd6d02956bfaf291512b14d52e30.jpg?size=origin,А сейчас что-то совсем другое
280,f6f17fdf4c475222f96567ad46b16a6ea0930fab6d2ba001880cf4d49ffd02b01e6553c73cd89e43875050228f3c0598,267888953,https://otvet.mail.ru/api/pictures/images/f6f17fdf4c475222f96567ad46b16a6ea0930fab6d2ba001880cf4d49ffd02b01e6553c73cd89e43875050228f3c0598.jpg?size=origin,Чем заняться?
281,8d7af4ad9365002360872dd8058ce513a5a4fd2831412ecd3770d105ffb28052be6efd8ece2b27e3474d4b9beaeced88,267889004,https://otvet.mail.ru/api/pictures/images/8d7af4ad9365002360872dd8058ce513a5a4fd2831412ecd3770d105ffb28052be6efd8ece2b27e3474d4b9beaeced88.jpg?size=origin,Web-мастерская
282,c2d55f23015addd742362d9faebe4ea704fc2dd337913bfa7a29d6a211ccb702d38b45df4e43644914bf3a0be7d9da91,267889020,https://otvet.mail.ru/api/pictures/images/c2d55f23015addd742362d9faebe4ea704fc2dd337913bfa7a29d6a211ccb702d38b45df4e43644914bf3a0be7d9da91.jpg?size=origin,Стиль и фэшн
283,c61fe6928207207e8f2b1610b55642ae1861854ccbbeb081508f649851e11ce9cb524a76120366b38713a368a461ec05,267889045,https://otvet.mail.ru/api/pictures/images/c61fe6928207207e8f2b1610b55642ae1861854ccbbeb081508f649851e11ce9cb524a76120366b38713a368a461ec05.jpg?size=origin,"Фото, видео, дизайн"
284,c022c810188b63266bd2a86b0b1a8fa1d387d0fe7f075a5c584bad7c5e0f06ec0d75fd351b3dfdc43e4ddde274325ba2,267889078,https://otvet.mail.ru/api/pictures/images/c022c810188b63266bd2a86b0b1a8fa1d387d0fe7f075a5c584bad7c5e0f06ec0d75fd351b3dfdc43e4ddde274325ba2.jpg?size=origin,Красота 360
285,4650c6365e649248ba5836ab50df3db83f6af7f4e1d8c802661bd1135f6e8ce7868d74b80acc06f0718e83e6af8a2983,267889112,https://otvet.mail.ru/api/pictures/images/4650c6365e649248ba5836ab50df3db83f6af7f4e1d8c802661bd1135f6e8ce7868d74b80acc06f0718e83e6af8a2983.jpg?size=origin,Электроника и электротехника
286,0b056739eb520a4e7c005df80747b6f0728eda79276d6649de5ff41c39367df1f3b475b603a46d6da6ba60d69e98a43f,267889163,https://otvet.mail.ru/api/pictures/images/0b056739eb520a4e7c005df80747b6f0728eda79276d6649de5ff41c39367df1f3b475b603a46d6da6ba60d69e98a43f.jpg?size=origin,Пикантно о любви
287,ed61dc0e33fea0b237b341b773e5c0b65f5545bbf926f8d7a8e2d0eeb48856687cfac9d85761b110f6af5ba766e3ffdc,267889167,https://otvet.mail.ru/api/pictures/images/ed61dc0e33fea0b237b341b773e5c0b65f5545bbf926f8d7a8e2d0eeb48856687cfac9d85761b110f6af5ba766e3ffdc.jpg?size=origin,Смартфоны
288,292cd383472d758422372d20dfc86a95a571f356b9077209195f87c0bd05c7e6247c322929aed801aca5ea78614ebca3,267889225,https://otvet.mail.ru/api/pictures/images/292cd383472d758422372d20dfc86a95a571f356b9077209195f87c0bd05c7e6247c322929aed801aca5ea78614ebca3.jpg?size=origin,А сейчас что-то совсем другое
289,8085780f95a6631fc13599889294254a47270a8591274751f98eae304fd5c06a0bc3547234f13510fa443abf7ad450da,267889283,https://otvet.mail.ru/api/pictures/images/8085780f95a6631fc13599889294254a47270a8591274751f98eae304fd5c06a0bc3547234f13510fa443abf7ad450da.jpg?size=origin,Вопросы о фауне
290,396cc5c02b3c3cd5fea6ad73122990e3fc02cdc2b621d128fb331f037a3429952771f081d4ac26f65125bb56a93422d4,267889299,https://otvet.mail.ru/api/pictures/images/396cc5c02b3c3cd5fea6ad73122990e3fc02cdc2b621d128fb331f037a3429952771f081d4ac26f65125bb56a93422d4.jpg?size=origin,Вечный покой
291,54c535ce3387d059e95c3f4abe3b6c6c1a20d5209dc655ee569447a3c62fdd503825f96c20f9dde36522591a481c75c4,267889302,https://otvet.mail.ru/api/pictures/images/54c535ce3387d059e95c3f4abe3b6c6c1a20d5209dc655ee569447a3c62fdd503825f96c20f9dde36522591a481c75c4.jpg?size=origin,Android
292,5dc33e38422e472b79eab111092099660e5cf9d5d5fd2e019344572f24ba30fcf42f29fb4b59bc11f8f7a2bcbf3bc9ba,267889321,https://otvet.mail.ru/api/pictures/images/5dc33e38422e472b79eab111092099660e5cf9d5d5fd2e019344572f24ba30fcf42f29fb4b59bc11f8f7a2bcbf3bc9ba.jpg?size=origin,Математика
293,b4a4547ec8918b8b0f93ec518275007490fc7f0de337184271e4605a14d6ef451053ec11398c4ed13d82ec85ae8525fb,267889331,https://otvet.mail.ru/api/pictures/images/b4a4547ec8918b8b0f93ec518275007490fc7f0de337184271e4605a14d6ef451053ec11398c4ed13d82ec85ae8525fb.jpg?size=origin,Киномания
294,a1f8bd92082ea3971ee5a2e55ba1a148550e512a7d616906a1e1f77179775d4413f4de05ecbcb7b9d73dee52288f3e82,267889332,https://otvet.mail.ru/api/pictures/images/a1f8bd92082ea3971ee5a2e55ba1a148550e512a7d616906a1e1f77179775d4413f4de05ecbcb7b9d73dee52288f3e82.jpg?size=origin,Образовательный путь
295,d961096f5e6caf0a48d92b29d4880efc5f40ea02972146eb28fd15074dc412198e0209c00c686f3c7880466660264c2f,267889373,https://otvet.mail.ru/api/pictures/images/d961096f5e6caf0a48d92b29d4880efc5f40ea02972146eb28fd15074dc412198e0209c00c686f3c7880466660264c2f.jpg?size=origin,Шутки за 500
296,2bbd1575e35ebf72379ce9be1d72339a3cf0a8aac5cc8baee80845ea2a7b196117308226f3763ad5aa3402c56c180120,267889428,https://otvet.mail.ru/api/pictures/images/2bbd1575e35ebf72379ce9be1d72339a3cf0a8aac5cc8baee80845ea2a7b196117308226f3763ad5aa3402c56c180120.jpg?size=origin,Киномания
297,77968928e5f3e87468729a9104ee53f8ff3eeed2a8217e2daa1a5bb800ddc5e5ae6f4209bf6306f95b4decb7f54e3dda,267889432,https://otvet.mail.ru/api/pictures/images/77968928e5f3e87468729a9104ee53f8ff3eeed2a8217e2daa1a5bb800ddc5e5ae6f4209bf6306f95b4decb7f54e3dda.jpg?size=origin,А сейчас что-то совсем другое
298,54247185c1a22effd730dbd69515258e4035e2870d371c556d2d319e2c38a69f9654e337986b5a1026c6f81bc4d04577,267889441,https://otvet.mail.ru/api/pictures/images/54247185c1a22effd730dbd69515258e4035e2870d371c556d2d319e2c38a69f9654e337986b5a1026c6f81bc4d04577.jpg?size=origin,Смартфоны
299,ba28ed7d8fea58f67b01cd99960b18728de55464489b689af2b7929b14f0985c27f5d1a402124d86cb675c679b6ca7b0,267889444,https://otvet.mail.ru/api/pictures/images/ba28ed7d8fea58f67b01cd99960b18728de55464489b689af2b7929b14f0985c27f5d1a402124d86cb675c679b6ca7b0.jpg?size=origin,Ответы Mail
300,53a498403cc845fe6fe282cfabab8be4f7f4b6b9a9a58fdc2324edf3972108e86db19b12239c64141a070fadd309e37c,267889458,https://otvet.mail.ru/api/pictures/images/53a498403cc845fe6fe282cfabab8be4f7f4b6b9a9a58fdc2324edf3972108e86db19b12239c64141a070fadd309e37c.jpg?size=origin,А сейчас что-то совсем другое
301,ed34a066e9fa51b933ab8a43db98a460b73c5c1f04bc358a1152c6af905b92e851095a7bec10b0f5ba19d566e8bba079,267889465,https://otvet.mail.ru/api/pictures/images/ed34a066e9fa51b933ab8a43db98a460b73c5c1f04bc358a1152c6af905b92e851095a7bec10b0f5ba19d566e8bba079.jpg?size=origin,Политические дебаты
302,f2a33abd1ad52fde682b0d8005e84c97a6ead4e5ddf44b9a8805ebfa2eae0ae8fd65086daebafb54bb3de912c9b677f3,267889492,https://otvet.mail.ru/api/pictures/images/f2a33abd1ad52fde682b0d8005e84c97a6ead4e5ddf44b9a8805ebfa2eae0ae8fd65086daebafb54bb3de912c9b677f3.jpg?size=origin,Проблемы с ПК и интернетом
303,47dfea0d3abe5f2eb3a3d16688e931175294416c8b457f9c5469e262cb5e09a8456e9ae1bca3b1e4117e8c72beb56191,267889568,https://otvet.mail.ru/api/pictures/images/47dfea0d3abe5f2eb3a3d16688e931175294416c8b457f9c5469e262cb5e09a8456e9ae1bca3b1e4117e8c72beb56191.jpg?size=origin,Вижу Будущее
304,61e015f78e6c66b491ddfaa3819e82debeec28a9273cf42a32e3be57b7fa470221a80ada5fce7b266614fe2fd98427ef,267889580,https://otvet.mail.ru/api/pictures/images/61e015f78e6c66b491ddfaa3819e82debeec28a9273cf42a32e3be57b7fa470221a80ada5fce7b266614fe2fd98427ef.jpg?size=origin,А сейчас что-то совсем другое
305,d189465f7e4886eb4133f5662e7b0a6ab5742d421d6854b7c070045cebcbbaa058012e5df074d8be934231d03161eb8d,267889619,https://otvet.mail.ru/api/pictures/images/d189465f7e4886eb4133f5662e7b0a6ab5742d421d6854b7c070045cebcbbaa058012e5df074d8be934231d03161eb8d.jpg?size=origin,А сейчас что-то совсем другое
306,7b59ed8006b3e14908171b7ac3ab300afc38475b3c0534b70d7079069943904bc9bb633c1a48ec787176eaee42ecd188,267889713,https://otvet.mail.ru/api/pictures/images/7b59ed8006b3e14908171b7ac3ab300afc38475b3c0534b70d7079069943904bc9bb633c1a48ec787176eaee42ecd188.jpg?size=origin,А сейчас что-то совсем другое
307,7b59ed8006b3e14908171b7ac3ab300afc38475b3c0534b70d7079069943904bc9bb633c1a48ec787176eaee42ecd188,267889718,https://otvet.mail.ru/api/pictures/images/7b59ed8006b3e14908171b7ac3ab300afc38475b3c0534b70d7079069943904bc9bb633c1a48ec787176eaee42ecd188.jpg?size=origin,Математика
308,8cc6f5e2a9e8281129c38777546907c3f9fa9b1e2ca223bb1412e1a697b9455fb8618dfc3c1690b0b616d7e374e97f0e,267889815,https://otvet.mail.ru/api/pictures/images/8cc6f5e2a9e8281129c38777546907c3f9fa9b1e2ca223bb1412e1a697b9455fb8618dfc3c1690b0b616d7e374e97f0e.jpg?size=origin,А сейчас что-то совсем другое
309,c7f52b899583456f1d7031333ce0208e70abdc90036b5cc3a9f6ea70578320967ddece582b3c0d16dec2aecefa3c7928,267889831,https://otvet.mail.ru/api/pictures/images/c7f52b899583456f1d7031333ce0208e70abdc90036b5cc3a9f6ea70578320967ddece582b3c0d16dec2aecefa3c7928.jpg?size=origin,Информационные технологии
310,b13c6278359ac7cf8e27f56b238426a3157db597ae2051d4a11cf2df2557ba1ddbac1d81a5f911c927b1b80024446fee,267889845,https://otvet.mail.ru/api/pictures/images/b13c6278359ac7cf8e27f56b238426a3157db597ae2051d4a11cf2df2557ba1ddbac1d81a5f911c927b1b80024446fee.jpg?size=origin,Стиль и фэшн
311,f4e187b50463d85ff7e437e97573e46b8c8367977daa887bbbe0d78ff4452abaf2b0d2cdd8ec3bd87927dc16d6105141,267889846,https://otvet.mail.ru/api/pictures/images/f4e187b50463d85ff7e437e97573e46b8c8367977daa887bbbe0d78ff4452abaf2b0d2cdd8ec3bd87927dc16d6105141.jpg?size=origin,А сейчас что-то совсем другое
312,0312ab9fa801df6a9da07798c0cb020b941a4ab9ebc3f74784b342d9748d884b3913f5ae6165f81c82dcf5bbfab0e187,267889867,https://otvet.mail.ru/api/pictures/images/0312ab9fa801df6a9da07798c0cb020b941a4ab9ebc3f74784b342d9748d884b3913f5ae6165f81c82dcf5bbfab0e187.jpg?size=origin,Политические дебаты
313,7a28c5685b8afd4c93d610210996432703301088f8f735c1f9f3043c2fd81075c67f950795eefd755e78a5e4b96723a8,267889870,https://otvet.mail.ru/api/pictures/images/7a28c5685b8afd4c93d610210996432703301088f8f735c1f9f3043c2fd81075c67f950795eefd755e78a5e4b96723a8.jpg?size=origin,Политические дебаты
314,e15267021c735b2ccdaab049dae7b2424a89d1fe6a2381fa065c80d4b007ec8cf0ba60dca977fbc2f427ec2a2df72f13,267889912,https://otvet.mail.ru/api/pictures/images/e15267021c735b2ccdaab049dae7b2424a89d1fe6a2381fa065c80d4b007ec8cf0ba60dca977fbc2f427ec2a2df72f13.jpg?size=origin,Электроника и электротехника
315,d7255bca905ae46f0af27f2f0cc6e34f12f67aa2d2ee5d7949b007836ef2900dd157972b581230b1dcdd0ff5d66b961f,267889948,https://otvet.mail.ru/api/pictures/images/d7255bca905ae46f0af27f2f0cc6e34f12f67aa2d2ee5d7949b007836ef2900dd157972b581230b1dcdd0ff5d66b961f.jpg?size=origin,Пояснительная бригада
